pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year
SL,2025-05-06,87.8,-1.34,6.23,"Green, Chad",681351,643338,single,hit_into_play,,,,,2.0,R,R,R,LAA,TOR,X,8.0,line_drive,0,1,2025,0.19,0.49,0.01,2.98,,,621493.0,2,6,Bot,135.08,83.43,,,,,2.8735574188970805,-127.88400203546598,-2.741977250811296,1.4546110530425986,27.20339761294245,-26.49262369380272,3.34,1.54,239.0,104.2,16.0,87.8,2218.0,6.3,778025,54.17,0.574,0.647,0.9,1.0,1.0,0.0,5.0,47,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,164.0,0.029,0.404,,,0.955,-0.404,104.2,0,0,0.536,0.536,34,25,34,25,1,2,3.0,2.0,2.0,1.0,2.47,-0.19,-0.19,47.5,,,,,,2025
SL,2025-05-06,88.0,-2.83,5.77,"Ure̱a, Jos̩",677347,570632,single,hit_into_play,,,,,12.0,R,R,R,LAA,TOR,X,8.0,line_drive,0,2,2025,-0.18,0.86,1.0,2.86,,,,1,5,Bot,114.26,84.45,,,,,9.586807324975192,-127.79335919284966,-2.6909533185280416,-3.943485592394966,26.028396401754165,-22.42422737431481,3.69,1.79,248.0,93.3,15.0,87.4,2362.0,6.0,778025,54.51,0.926,0.859,0.9,1.0,1.0,0.0,4.0,39,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,201.0,0.033,0.515,72.0,7.4,1.05,-0.515,93.3,0,0,0.536,0.536,33,23,34,24,2,1,8.0,2.0,5.0,1.0,2.1,0.18,0.18,29.2,23.35770745048611,5.737436473532712,26.18876558283121,45.60410142889288,22.98836752128368,2025
CH,2025-05-06,78.6,1.39,6.59,"Anderson, Tyler",665926,542881,double,hit_into_play,,,,,8.0,R,L,L,LAA,TOR,X,7.0,line_drive,0,2,2025,1.23,0.83,-0.1,1.87,,,,1,5,Top,94.64,81.73,,,,,-5.473331755256082,-114.30522935548856,-4.890268099406153,11.80963882202994,21.4600986737588,-24.1533692386514,3.42,1.55,260.0,84.0,21.0,78.1,1979.0,6.0,778025,54.51,0.663,0.6,1.25,1.0,1.0,1.0,4.0,34,3,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,141.0,-0.057,0.751,65.9,6.6,0.763,-0.751,88.0,0,0,0.53,0.47,35,26,36,27,2,1,6.0,2.0,5.0,1.0,2.87,1.23,1.23,62.6,5.784446974602911,9.344975280545237,35.65263315628424,36.26701080691414,29.014037138032982,2025
CH,2025-05-06,89.5,-2.96,5.77,"Ure̱a, Jos̩",681351,570632,single,hit_into_play,,,,,4.0,R,R,R,LAA,TOR,X,5.0,ground_ball,1,1,2025,-1.5,0.85,-0.74,2.29,,,,1,4,Bot,77.18,154.9,,,,,8.596262019811642,-129.9710162996195,-4.252482769882872,-18.901962630864787,30.425866815521413,-21.85690928192072,3.34,1.54,95.0,104.7,4.0,88.5,1937.0,6.0,778025,54.45,0.551,0.508,0.9,1.0,1.0,0.0,4.0,30,3,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,236.0,0.03,0.434,79.0,7.9,0.615,-0.434,104.7,0,0,0.532,0.532,33,25,34,25,2,1,8.0,2.0,5.0,1.0,2.04,1.5,1.5,32.5,20.72994171311589,-7.68721637491338,40.13305092395305,30.4603704432089,37.20950079182673,2025
CH,2025-05-06,77.3,1.32,6.55,"Anderson, Tyler",664702,542881,single,hit_into_play,,,,,14.0,R,R,L,LAA,TOR,X,6.0,ground_ball,1,1,2025,1.16,1.12,0.92,2.32,,,,1,2,Top,110.84,145.67,,,,,-2.9410020396002987,-112.40877467053669,-3.9964840797225687,10.36956772333394,23.220057210721688,-22.166259154222207,3.43,1.63,33.0,85.7,-1.0,76.3,1917.0,5.9,778025,54.61,0.223,0.244,0.9,1.0,1.0,0.0,2.0,13,3,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,138.0,-0.026,0.434,67.5,7.2,0.247,-0.434,88.0,0,0,0.523,0.477,35,30,36,31,1,0,6.0,2.0,5.0,1.0,2.74,1.16,-1.16,60.5,9.980647759863889,5.402216470299536,29.60045971466677,47.39977731258065,30.30229244135777,2025
SI,2025-05-06,96.6,-3.07,5.79,"Ure̱a, Jos̩",621493,570632,home_run,hit_into_play,,,,,5.0,R,R,R,LAA,TOR,X,,fly_ball,0,1,2025,-1.33,0.89,-0.15,2.21,,687263.0,,2,1,Bot,111.84,29.98,,,,,10.743852233781473,-140.2481217214792,-5.945735843106546,-19.980976476405026,31.83508372346053,-19.251409756280903,3.45,1.64,419.0,106.4,25.0,96.2,2228.0,6.2,778025,54.28,0.929,1.784,2.0,1.0,0.0,3.0,6.0,10,2,Sinker,0,2,0,2,2,2,2,2,Standard,Standard,229.0,0.184,1.631,71.6,7.1,3.459,-1.631,106.4,-2,-2,0.326,0.326,33,31,34,32,1,0,8.0,2.0,5.0,1.0,1.57,1.33,1.33,29.9,8.765920819501451,-3.618603255616356,34.902314942026045,31.749523109263933,34.17371215332443,2025
SI,2025-05-06,95.6,-2.82,5.89,"Ure̱a, Jos̩",687263,570632,single,hit_into_play,,,,,5.0,R,R,R,LAA,TOR,X,7.0,line_drive,3,2,2025,-1.46,1.06,-0.19,2.51,,,,0,1,Bot,52.99,91.44,,,,,10.208189807657025,-138.74274178309176,-5.613401182798485,-21.162683991789915,31.273500256782395,-17.39974876672645,3.19,1.47,270.0,104.0,18.0,95.3,2082.0,6.3,778025,54.25,0.5,0.603,0.9,1.0,1.0,0.0,5.0,7,9,Sinker,0,2,0,2,2,0,0,2,Standard,Strategic,230.0,0.039,0.369,,,0.941,-0.369,104.0,-2,-2,0.342,0.342,33,24,34,24,1,0,8.0,2.0,5.0,1.0,1.45,1.46,1.46,31.7,,,,,,2025
CH,2025-05-06,77.9,1.25,6.63,"Anderson, Tyler",672386,542881,single,hit_into_play,,,,,12.0,R,R,L,LAA,TOR,X,9.0,line_drive,1,2,2025,1.1,0.96,0.84,2.34,,,,2,1,Top,171.76,83.6,,,,,-2.8593165254847746,-113.3943186217366,-3.9919289423030753,9.973362452864343,22.553151024140305,-23.35630625641685,3.1,1.48,235.0,98.3,11.0,76.9,1865.0,5.8,778025,54.75,0.871,0.83,0.9,1.0,1.0,0.0,4.0,5,4,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,141.0,-0.01,0.408,71.8,7.2,1.038,-0.408,98.3,-2,2,0.335,0.665,35,26,36,27,1,0,6.0,2.0,5.0,1.0,2.82,1.1,-1.1,62.7,11.32011393407437,13.766259612803603,20.728004315489777,49.608748853552896,27.705622529971272,2025
FF,2025-05-06,87.5,1.19,6.38,"Anderson, Tyler",543807,542881,home_run,hit_into_play,,,,,5.0,R,R,L,LAA,TOR,X,,fly_ball,0,0,2025,0.53,1.46,-0.1,2.94,,,665489.0,2,1,Top,45.67,45.49,,,,,-4.189345982564391,-127.2234450097822,-5.082751657034352,6.685210840515738,27.968705425296847,-15.532128206291723,3.6,1.66,426.0,109.1,32.0,86.8,2138.0,6.0,778025,54.48,0.954,1.935,2.0,1.0,0.0,3.0,6.0,4,1,4-Seam Fastball,0,0,0,0,2,0,2,0,Infield shade,Standard,158.0,-0.19,2.222,,,3.803,-2.222,109.1,0,0,0.525,0.475,35,35,36,36,1,0,6.0,2.0,5.0,1.0,1.54,0.53,-0.53,58.9,,,,,,2025
FF,2025-05-06,88.8,1.21,6.41,"Anderson, Tyler",665489,542881,single,hit_into_play,,,,,8.0,R,R,L,LAA,TOR,X,7.0,line_drive,0,0,2025,0.43,1.57,0.15,1.93,,,,1,1,Top,67.09,87.37,,,,,-3.493102135816677,-129.05650225705543,-8.153789249975686,5.594210303791038,27.39186017700155,-13.116801909853288,3.69,1.69,230.0,102.5,12.0,88.4,2070.0,6.2,778025,54.34,0.943,0.931,0.9,1.0,1.0,0.0,4.0,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,160.0,-0.025,0.422,74.5,8.3,1.214,-0.422,102.5,0,0,0.522,0.478,35,26,36,26,1,0,6.0,2.0,5.0,1.0,1.33,0.43,-0.43,58.4,6.592403138657934,-8.710664119382276,33.650130881241665,41.50233882833694,37.26787171057866,2025
SI,2025-05-06,94.7,-3.44,5.63,"Vargas, Carlos",691016,672841,single,hit_into_play,,,,,7.0,R,L,R,ATH,SEA,X,7.0,ground_ball,1,0,2025,-1.26,0.24,-0.41,1.79,,,667670.0,2,9,Bot,89.5,121.79,,,,,10.83769919763302,-137.36002698017822,-4.844007503024153,-18.52015615318649,35.44449978979281,-28.07032128385253,3.39,1.5,131.0,104.0,4.0,95.2,2045.0,7.1,778024,53.39,0.563,0.51,0.9,1.0,1.0,0.0,4.0,82,2,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,228.0,0.046,0.324,75.3,7.5,0.604,-0.324,104.0,-2,-2,0.044,0.044,25,23,26,24,1,4,1.0,1.0,4.0,1.0,2.35,1.26,-1.26,30.8,1.652728729765507,15.005232551819484,37.48733399889587,44.07621989278303,17.287589824265034,2025
SL,2025-05-06,91.4,-3.1,5.8,"Vargas, Carlos",667670,672841,single,hit_into_play,,,,,7.0,R,R,R,ATH,SEA,X,9.0,ground_ball,1,2,2025,0.19,0.16,-0.34,2.09,,,,2,9,Bot,146.95,103.04,,,,,6.6033860870786345,-132.91680053268735,-3.83941171719445,0.8280498442491706,29.14890896416064,-29.650517748775304,3.6,1.71,139.0,92.2,7.0,92.0,2173.0,6.7,778024,53.76,0.529,0.509,0.9,1.0,1.0,0.0,4.0,81,4,Slider,3,5,3,5,5,3,3,5,Standard,Standard,126.0,0.03,0.408,64.3,6.2,0.605,-0.408,92.2,-2,-2,0.014,0.014,25,30,26,31,1,4,1.0,1.0,4.0,1.0,2.58,-0.19,-0.19,35.8,-6.051853876798919,10.997189950296328,44.221327882639805,31.35993906523824,22.798031108720576,2025
FF,2025-05-06,94.4,-3.36,5.91,"Ferguson, Tyler",663728,621053,single,hit_into_play,,,,,13.0,R,L,R,ATH,SEA,X,9.0,line_drive,3,1,2025,-0.91,1.2,-1.0,2.37,593871.0,677594.0,660844.0,1,9,Top,193.8,124.34,,,,,8.174700960834711,-137.11521715976824,-6.114606023964533,-13.438662629402764,33.919704875189055,-15.807085339158752,3.5,1.64,178.0,92.6,13.0,93.8,2257.0,6.3,778024,54.2,0.931,0.884,0.9,1.0,1.0,0.0,4.0,76,5,4-Seam Fastball,3,2,2,3,4,3,4,3,Infield shade,Standard,234.0,-0.438,0.277,79.0,8.5,1.072,-0.277,92.6,1,-1,0.548,0.452,31,28,32,29,1,0,1.0,1.0,4.0,1.0,1.39,0.91,-0.91,25.5,22.85836671032836,-13.046178600020966,34.32961284844747,41.93055707982488,37.52960077573113,2025
ST,2025-05-06,82.2,-3.36,5.91,"Ferguson, Tyler",677594,621053,single,hit_into_play,,,,,5.0,R,R,R,ATH,SEA,X,7.0,line_drive,0,1,2025,1.05,0.15,-0.08,2.18,,,593871.0,1,9,Top,62.42,112.62,,,,,5.370914122995115,-119.6416804227551,-2.142021168167134,8.919289286366979,24.482186124925523,-30.56926172130367,3.41,1.53,200.0,112.6,9.0,81.6,2451.0,6.0,778024,54.5,0.857,0.852,0.9,1.0,1.0,0.0,5.0,74,2,Sweeper,3,2,2,3,2,3,2,3,Standard,Strategic,59.0,-0.106,0.446,78.4,7.8,1.125,-0.446,112.6,1,-1,0.831,0.169,31,24,32,25,1,4,1.0,1.0,4.0,1.0,3.24,-1.05,-1.05,25.1,14.532763803448612,-10.635042792888768,32.77030952006736,35.449053241241074,37.64281618552074,2025
FF,2025-05-06,94.1,-3.2,5.21,"Snider, Collin",609280,676092,single,hit_into_play,,,,,1.0,R,R,R,ATH,SEA,X,8.0,ground_ball,1,1,2025,-0.39,0.56,-0.61,2.87,667670.0,,691016.0,0,8,Bot,113.52,104.56,,,,,7.553796350716298,-136.95632962936563,-1.6114573794638054,-6.493230484647412,29.0406291936741,-24.969564844764484,3.38,1.63,81.0,99.8,3.0,93.9,2724.0,6.0,778024,54.46,0.509,0.469,0.9,1.0,1.0,0.0,4.0,67,3,4-Seam Fastball,2,2,2,2,2,3,3,2,Strategic,Standard,211.0,0.072,0.445,72.9,6.6,0.562,-0.445,99.8,0,0,0.844,0.844,29,30,30,30,1,3,1.0,1.0,3.0,1.0,2.01,0.39,0.39,16.0,-0.2786252805682161,7.733177870630397,25.389672106517143,31.783097687862224,28.29340462380747,2025
SI,2025-05-06,93.9,1.71,5.46,"Speier, Gabe",691016,642100,single,hit_into_play,,,,,12.0,R,L,L,ATH,SEA,X,7.0,fly_ball,0,0,2025,1.6,0.59,0.79,3.51,,667670.0,,0,8,Bot,77.69,127.27,,,,,-5.875212908772836,-136.49264374064188,-0.5501802835144011,21.283974136768503,33.2423799906902,-24.94085056191637,3.39,1.5,199.0,63.7,37.0,92.7,1904.0,5.9,778024,54.64,0.551,0.496,0.9,1.0,1.0,0.0,4.0,66,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,133.0,0.105,0.517,67.1,6.0,0.594,-0.517,88.0,0,0,0.739,0.739,30,23,30,24,1,3,3.0,1.0,1.0,1.0,2.02,1.6,1.6,22.6,2.8938045134858434,18.226827339545203,27.65609459989672,30.358909377625743,20.98728250067275,2025
SL,2025-05-06,81.0,1.81,5.35,"Speier, Gabe",667670,642100,double,hit_into_play,,,,,4.0,R,R,L,ATH,SEA,X,7.0,ground_ball,0,1,2025,-0.62,-0.22,-0.35,2.62,,,,0,8,Bot,49.28,111.14,,,,,-3.612803834852541,-117.97108222971008,0.9455454722619518,-5.095620316613533,22.58561472558512,-34.66070903714076,3.6,1.71,108.0,101.9,5.0,80.7,2132.0,6.1,778024,54.42,0.563,0.518,1.25,1.0,1.0,1.0,4.0,65,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,275.0,0.134,0.73,72.6,7.1,0.622,-0.73,101.9,0,0,0.605,0.605,30,30,30,31,1,3,3.0,1.0,1.0,1.0,3.69,-0.62,0.62,27.8,5.726267221781037,-9.026759607545964,32.38028180794375,32.00742157053352,35.520787745516415,2025
FC,2025-05-06,88.3,-2.99,5.53,"Sterner, Justin",664238,686993,single,hit_into_play,,,,,14.0,R,R,R,ATH,SEA,X,9.0,line_drive,1,0,2025,0.55,0.61,1.15,2.12,,,,0,8,Top,158.65,120.39,,,,,8.961387288772851,-128.18604449408895,-3.423795908380628,3.9797921633708593,28.75313503960892,-24.91010323515648,3.37,1.5,167.0,75.2,14.0,88.2,2708.0,6.6,778024,53.94,0.466,0.419,0.9,1.0,1.0,0.0,4.0,61,2,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,171.0,-0.068,0.41,70.1,7.1,0.466,-0.41,88.0,0,0,0.5,0.5,28,32,29,33,1,3,3.0,11.0,1.0,1.0,2.35,-0.55,-0.55,34.9,3.155789202734746,12.270692022745592,27.149476629539272,51.68067440696521,21.052437955448084,2025
SI,2025-05-06,96.6,-2.82,5.47,"Brash, Matt",805779,666374,single,hit_into_play,,,,,8.0,R,R,R,ATH,SEA,X,1.0,ground_ball,1,0,2025,-1.45,0.52,-0.05,1.59,,,,2,7,Bot,142.77,159.03,,,,,10.68510019376019,-140.1787855930334,-5.888182089392206,-21.51262391151432,32.84190619937711,-24.14385665642188,3.19,1.51,7.0,95.6,-12.0,96.5,2203.0,6.5,778024,54.04,0.186,0.162,0.9,1.0,1.0,0.0,2.0,57,2,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,233.0,0.021,0.293,61.1,6.4,0.198,-0.293,95.6,0,0,0.52,0.52,27,23,27,23,1,2,3.0,1.0,4.0,1.0,1.95,1.45,1.45,37.1,-5.25769776138649,8.621927810539734,38.43556848421551,38.78500611413644,24.74003353273295,2025
ST,2025-05-06,77.7,2.14,5.59,"McFarland, T.J.",670156,519008,double,hit_into_play,,,,,9.0,R,L,L,ATH,SEA,X,4.0,ground_ball,1,2,2025,-1.21,-0.58,0.72,1.71,,,,0,7,Top,147.47,181.58,,,,,-0.829513800809515,-113.02669273887052,-0.1237616567992627,-9.937817825473475,26.67470652188619,-37.31650088347004,3.11,1.37,78.0,92.7,4.0,76.1,2324.0,5.9,778024,54.64,0.449,0.425,1.25,1.0,1.0,1.0,4.0,49,4,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,292.0,-0.11,0.761,64.8,6.8,0.527,-0.761,92.7,0,0,0.5,0.5,36,29,36,30,1,2,3.0,1.0,1.0,1.0,4.46,-1.21,-1.21,20.4,8.891096581930512,-14.587000246019402,45.61232208447624,27.612101122342253,40.59574241167972,2025
SI,2025-05-06,93.5,-2.29,5.27,"Hancock, Emerson",691016,676106,double,hit_into_play,,,,,5.0,R,L,R,ATH,SEA,X,9.0,line_drive,0,0,2025,-1.52,0.6,0.18,2.1,,,,2,6,Bot,152.76,69.29,,,,,9.689740936202009,-135.68631776250305,-3.656372267142839,-21.024261316991623,33.23825073971513,-24.19084608525423,3.39,1.5,242.0,110.7,12.0,92.7,2296.0,6.3,778024,54.25,0.88,0.913,1.25,1.0,1.0,1.0,5.0,47,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,244.0,0.037,0.614,78.4,7.6,1.257,-0.614,110.7,0,0,0.517,0.517,26,23,26,24,3,2,6.0,1.0,6.0,1.0,2.05,1.52,-1.52,15.6,12.337772074139982,2.561249160358844,36.95278020436525,36.81947348855101,29.40441973590077,2025
FC,2025-05-06,91.7,-2.13,4.97,"Murdock, Noah",456781,668716,single,hit_into_play,,,,,5.0,R,R,R,ATH,SEA,X,1.0,ground_ball,1,2,2025,0.08,0.58,-0.26,2.0,,,,2,6,Top,128.02,175.35,,,,,4.583160562171137,-133.58035033320252,-2.9536319169001315,0.0159429086673358,26.52951807825886,-24.816793940345693,3.16,1.45,8.0,102.6,-13.0,92.5,2360.0,6.5,778024,53.96,0.226,0.181,0.9,1.0,1.0,0.0,2.0,43,4,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,191.0,-0.019,0.408,,,0.231,-0.408,102.6,0,0,0.558,0.442,26,37,27,38,1,2,4.0,1.0,1.0,3.0,2.11,-0.08,-0.08,13.0,,,,,,2025
CH,2025-05-06,78.5,2.46,6.14,"Springs, Jeffrey",641487,605488,single,hit_into_play,,,,,2.0,R,L,L,ATH,SEA,X,8.0,line_drive,3,2,2025,1.13,0.41,0.17,3.07,,,,1,5,Top,130.06,65.83,,,,,-7.055971345390887,-114.115678117206,-0.4666312496334174,11.248200573002071,23.33672195882639,-28.778703276791127,3.28,1.55,241.0,95.5,13.0,78.2,1304.0,6.4,778024,54.1,0.937,0.894,0.9,1.0,1.0,0.0,4.0,34,6,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,121.0,-0.033,0.345,63.6,6.0,1.109,-0.345,95.5,0,0,0.53,0.47,32,30,33,30,3,2,5.0,1.0,7.0,1.0,3.33,1.13,1.13,42.4,-1.207554019704599,-0.3952705383952312,26.87626322794604,33.81545295933462,42.731668154168034,2025
SI,2025-05-06,95.2,-2.37,5.42,"Hancock, Emerson",667670,676106,single,hit_into_play,,,,,5.0,R,R,R,ATH,SEA,X,8.0,ground_ball,0,0,2025,-1.43,0.6,-0.15,2.44,701762.0,,,2,3,Bot,113.0,87.83,,,,,9.033639892114731,-138.24003819754176,-3.429298470985544,-20.42805437318526,34.84676480154154,-23.886557351283617,3.6,1.71,82.0,96.3,3.0,94.5,2308.0,6.3,778024,54.18,0.48,0.458,0.9,1.0,1.0,0.0,4.0,25,1,Sinker,1,2,1,2,2,2,2,2,Standard,Standard,241.0,0.11,0.734,76.0,6.7,0.567,-0.734,96.3,-1,-1,0.416,0.416,26,30,26,31,2,1,6.0,1.0,6.0,1.0,1.95,1.43,1.43,17.5,1.723668481401582,8.723253013404396,35.83302468320877,35.55239729010944,25.75525396280075,2025
SL,2025-05-06,83.9,2.57,5.93,"Springs, Jeffrey",677594,605488,single,hit_into_play,,,,,9.0,R,R,L,ATH,SEA,X,9.0,fly_ball,2,1,2025,-0.08,0.02,0.33,2.05,,,,1,3,Top,172.02,155.74,,,,,-5.018545343334623,-122.17026131742132,-2.614368276574595,0.2191651077086982,24.53882515343315,-31.66406648166912,3.41,1.53,173.0,78.3,64.0,83.9,2304.0,6.3,778024,54.2,0.006,0.005,0.9,1.0,1.0,0.0,3.0,19,4,Slider,1,2,2,1,2,1,2,1,Standard,Standard,227.0,-0.024,0.375,78.1,8.1,0.006,-0.375,88.0,-1,1,0.404,0.596,32,24,33,25,2,1,5.0,1.0,7.0,1.0,3.22,-0.08,0.08,38.2,8.55964664969283,-4.636107481536251,31.154968501504847,40.44737640006052,31.67189408118544,2025
ST,2025-05-06,79.2,-2.58,5.39,"Hancock, Emerson",669127,676106,single,hit_into_play,,,,,14.0,R,R,R,ATH,SEA,X,7.0,ground_ball,0,2,2025,1.14,0.08,0.91,2.14,,,,0,2,Bot,75.39,126.35,,,,,5.48091518883211,-115.19792240042275,-0.4644751588590653,9.091350967381183,21.877981747750464,-31.57689507793252,3.29,1.49,85.0,78.4,7.0,78.8,2604.0,6.1,778024,54.38,0.24,0.232,0.9,1.0,1.0,0.0,2.0,15,4,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,78.0,0.041,0.539,70.5,7.8,0.24,-0.539,88.0,-1,-1,0.437,0.437,26,27,26,28,1,0,6.0,1.0,6.0,1.0,3.56,-1.14,-1.14,16.4,15.73198656956274,-11.609732562691002,29.68905557102958,47.28820810972073,41.5883896737798,2025
FF,2025-05-06,90.5,2.51,5.79,"Springs, Jeffrey",670156,605488,double,hit_into_play,,,,,11.0,R,L,L,ATH,SEA,X,7.0,fly_ball,2,1,2025,0.91,1.18,-0.19,3.41,,,810938.0,2,2,Top,57.63,66.55,,,,,-8.723406293590077,-131.56077141017963,-2.5284997454728524,12.360836530345168,27.629931736772352,-18.16678458922772,3.11,1.37,376.0,96.4,32.0,90.9,2095.0,6.6,778024,53.94,0.209,0.361,1.25,1.0,1.0,1.0,5.0,13,4,4-Seam Fastball,1,1,1,1,2,1,2,1,Standard,Standard,136.0,-0.121,0.829,66.8,6.3,0.674,-0.829,96.4,0,0,0.526,0.474,32,29,33,30,1,0,5.0,1.0,7.0,1.0,1.61,0.91,0.91,35.2,3.3721919087833023,4.039622346759328,20.6563130043345,39.307938224894656,29.35246321624389,2025
CH,2025-05-06,81.6,2.35,6.16,"Springs, Jeffrey",810938,605488,single,hit_into_play,,,,,13.0,R,R,L,ATH,SEA,X,7.0,line_drive,1,1,2025,0.93,0.63,-0.01,1.42,,,,2,2,Top,60.22,112.41,,,,,-7.069300144262853,-118.56438203612878,-5.182592842149707,10.212654958891576,25.290991899948025,-25.33823780058329,3.55,1.63,227.0,80.6,20.0,81.0,1342.0,6.2,778024,54.29,0.917,0.843,0.9,1.0,1.0,0.0,4.0,12,3,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,128.0,-0.014,0.344,75.9,8.3,1.018,-0.344,88.0,0,0,0.54,0.46,32,24,33,25,1,0,5.0,1.0,7.0,1.0,2.83,0.93,-0.93,45.0,22.00038015397904,-13.012405089424387,38.82528664437611,37.599224762422544,39.83133100567542,2025
SI,2025-05-06,95.2,-2.34,5.29,"Hancock, Emerson",609280,676106,single,hit_into_play,,,,,9.0,R,R,R,ATH,SEA,X,9.0,ground_ball,2,2,2025,-1.34,0.58,0.43,1.71,,667670.0,,2,1,Bot,157.92,125.33,,,,,10.24783210745382,-138.13394341850255,-4.995664058005369,-19.47171730785046,32.02647928850824,-23.79542267619487,3.38,1.63,12.0,107.2,-7.0,94.8,2463.0,6.3,778024,54.21,0.36,0.326,0.9,1.0,1.0,0.0,2.0,9,5,Sinker,0,1,0,1,1,1,1,1,Standard,Standard,241.0,0.074,0.723,72.9,7.4,0.371,-0.723,107.2,-1,-1,0.426,0.426,26,30,26,30,1,0,6.0,1.0,6.0,1.0,1.96,1.34,1.34,16.1,-2.6734370493152166,15.41835128241618,29.320865498498247,43.44095684358682,15.493624947571725,2025
FF,2025-05-06,92.1,2.52,5.74,"Springs, Jeffrey",677594,605488,home_run,hit_into_play,,,,,5.0,R,R,L,ATH,SEA,X,,fly_ball,0,0,2025,0.87,1.21,0.16,2.44,,,,2,1,Top,154.1,36.64,,,,,-7.939697840114024,-133.66428609481878,-5.092494390808405,12.280921667061726,32.96519347646942,-16.806803238367365,3.41,1.53,407.0,106.5,26.0,92.1,2140.0,6.7,778024,53.76,0.946,1.874,2.0,1.0,0.0,3.0,6.0,3,1,4-Seam Fastball,0,0,0,0,1,0,1,0,Standard,Standard,140.0,-0.104,2.594,79.1,7.4,3.651,-2.594,106.5,0,0,0.537,0.463,32,24,33,25,1,0,5.0,1.0,7.0,1.0,1.53,0.87,-0.87,38.3,3.741011077889403,3.9237752991357495,34.01921402870927,38.91651515324311,32.50337666549595,2025
FF,2025-05-05,94.8,-2.05,5.81,"Smith-Shawver, AJ",669289,700363,single,hit_into_play,,,,,5.0,R,R,R,ATL,CIN,X,8.0,ground_ball,0,1,2025,-0.55,1.39,0.02,2.83,,,,0,8,Top,117.99,85.69,,,,,6.697326967667777,-137.88099742520956,-5.25298533706571,-8.492053014954172,31.05604252395537,-13.453387672264968,3.43,1.64,73.0,100.7,3.0,95.7,1902.0,6.9,778049,53.62,0.543,0.505,0.9,1.0,1.0,0.0,4.0,57,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,216.0,-0.022,0.485,66.7,7.0,0.609,-0.485,100.7,4,-4,0.968,0.032,22,30,23,31,3,2,6.0,1.0,5.0,1.0,1.15,0.55,0.55,40.0,4.69824333519392,4.470376933718929,31.330458934313416,34.70354641279751,24.41150184577553,2025
